Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Daily Return,30-Day Rolling STD,30-Day Rolling SMA,30-Day Rolling EWMA,RSI,MACD,5D Return,21D Return,mentions,post_count,mean_sentiment,score_sum,comment_sum,weighted_sentiment,next_close,next_return,target_direction
2025-11-11,679.9500122070312,683.5700073242188,678.72998046875,683.0,677.3878784179688,58953400,0.0,0.0,0.0,0.0022892661907207845,8.350259780175003,672.7743306477864,671.8575951107039,60.240790351996864,3.2644275877313476,0.011492224805778273,0.03010379861564405,0.0,0.0,0.0,0.0,0.0,0.0,683.3800048828125,0.0005563761095350728,1
2025-11-12,684.7899780273438,684.9600219726562,680.9500122070312,683.3800048828125,677.7647705078125,62312500,0.0,0.0,0.0,0.0005563761095350728,8.526689848605356,673.2719970703125,672.2874648699398,60.51753254697259,3.4833867848484488,0.008559856617199602,0.031937582166080336,0.0,0.0,0.0,0.0,0.0,0.0,672.0399780273438,-0.016594027882646856,0
2025-11-13,680.5,680.8599853515625,670.52001953125,672.0399780273438,666.5179443359375,103457800,0.0,0.0,0.0,-0.016594027882646856,8.49596785767322,673.3659973144531,672.2783634812322,49.454940202637594,2.7106217709301745,0.002580866278365068,0.010328179703977147,0.0,0.0,0.0,0.0,0.0,0.0,671.9299926757812,-0.00016365894166792128,0
2025-11-14,665.3800048828125,675.6599731445312,663.27001953125,671.9299926757812,666.408935546875,96846700,0.0,0.0,0.0,-0.00016365894166792128,8.464542669642336,673.4566630045573,672.2657281365005,49.36069431608036,2.065515059377617,0.0014307972257687762,0.017089455341804838,0.0,0.0,0.0,0.0,0.0,0.0,665.6699829101562,-0.009316461288915168,0
2025-11-17,669.7000122070312,673.7100219726562,662.1699829101562,665.6699829101562,660.2003173828125,90456100,0.0,0.0,0.0,-0.009316461288915168,8.577942931510655,673.2586629231771,672.0296718607993,44.197959805261306,1.0371769415655763,-0.023142198102181433,0.0019265314551664137,0.0,0.0,0.0,0.0,0.0,0.0,660.0800170898438,-0.008397503213040225,0
2025-11-18,662.0999755859375,665.1199951171875,655.8599853515625,660.0800170898438,654.6563110351562,114467500,0.0,0.0,0.0,-0.008397503213040225,8.881744426849506,672.9573303222656,671.6074707258612,40.15874043476122,-0.2262439505520888,-0.03355780806757869,-0.016713795482125482,0.0,0.0,0.0,0.0,0.0,0.0,662.6300048828125,0.003863149507556951,1
2025-11-19,660.780029296875,667.3400268554688,658.75,662.6300048828125,657.1853637695312,94703000,0.0,0.0,0.0,0.003863149507556951,9.079430115298694,672.607997639974,671.2941952788117,42.729943979242684,-1.0101075155864692,-0.030363779817582204,-0.012900495207718521,0.0,0.0,0.0,0.0,0.0,0.0,652.530029296875,-0.015242255122032589,0
2025-11-20,672.9099731445312,675.5599975585938,651.8900146484375,652.530029296875,647.1683349609375,165293500,0.0,0.0,0.0,-0.015242255122032589,9.791101454236461,671.9869995117188,670.6472054731764,36.11159956495387,-2.418430497718532,-0.029030934718700552,-0.022866065850884243,0.0,0.0,0.0,0.0,0.0,0.0,659.030029296875,0.009961227389035265,1
2025-11-21,655.0499877929688,664.5499877929688,650.8499755859375,659.030029296875,653.6149291992188,123956200,0.0,0.0,0.0,0.009961227389035265,9.445007992275208,672.187333170573,670.2512532946372,42.305048600637456,-2.9757384695003566,-0.019198374115636074,-0.018950190966549818,0.0,0.0,0.0,0.0,0.0,0.0,668.72998046875,0.014718526835907575,1
2025-11-24,662.6900024414062,670.0599975585938,661.5900268554688,668.72998046875,663.235107421875,80437900,0.0,0.0,0.0,0.014718526835907575,9.311166971158753,672.3769999186198,670.1999797186536,50.08198791462691,-2.6046789411514055,0.004596868774548124,-0.012580316768180166,0.0,0.0,0.0,0.0,0.0,0.0,675.02001953125,0.009405947461920139,1
2025-11-25,668.6300048828125,676.2100219726562,664.47998046875,675.02001953125,669.4734497070312,81077100,0.0,0.0,0.0,0.009405947461920139,9.121418130999311,672.8033345540365,670.3606902141868,54.37662784785202,-1.782510337702547,0.022633623279907145,-0.014914439975444838,0.0,0.0,0.0,0.0,0.0,0.0,679.6799926757812,0.006903459171132775,1
2025-11-26,677.6300048828125,681.7000122070312,676.719970703125,679.6799926757812,674.09521484375,71879600,0.0,0.0,0.0,0.006903459171132775,9.087335161374488,673.2870015462239,670.6681864424761,57.307114448936886,-0.746311889422941,0.025730781382264922,-0.010741427108311719,0.0,0.0,0.0,0.0,0.0,0.0,683.3900146484375,0.0054584834225450685,1
2025-11-28,680.8599853515625,683.6699829101562,680.5,683.3900146484375,677.7747192382812,49212000,0.0,0.0,0.0,0.0054584834225450685,8.943660175166302,674.0453348795573,671.0837310384009,59.53556786149824,0.3699856492351046,0.04729282020141712,-0.005819112752235345,0.0,0.0,0.0,0.0,0.0,0.0,680.27001953125,-0.004565467815318525,0
2025-12-01,678.8099975585938,682.989990234375,678.739990234375,680.27001953125,674.6803588867188,61201200,0.0,0.0,0.0,-0.004565467815318525,8.821600320611457,674.5746683756511,671.3808720231824,56.84820138801557,0.9914728778754807,0.032229169066902985,0.0006472242036175135,0.0,0.0,0.0,0.0,0.0,0.0,681.530029296875,0.0018522200441719594,1
2025-12-02,681.9199829101562,683.8200073242188,679.3300170898438,681.530029296875,675.9300537109375,62953800,0.0,0.0,0.0,0.0018522200441719594,8.888123397995626,674.9156697591146,671.7060667606851,57.67902858052501,1.5676078345765063,0.019140832925051088,-0.0007770112066618484,0.0,0.0,0.0,0.0,0.0,0.0,683.8900146484375,0.00346277529986061,1
2025-12-03,680.5700073242188,684.9099731445312,679.6900024414062,683.8900146484375,678.2706298828125,57238500,0.0,0.0,0.0,0.00346277529986061,9.00778319297729,675.3356709798177,672.0928998923742,59.261152927055335,2.189392084144174,0.01314034378320672,0.000804852300983594,0.0,0.0,0.0,0.0,0.0,0.0,684.3900146484375,0.0007311117128343536,1
2025-12-04,685.2999877929688,685.3699951171875,681.3400268554688,684.3900146484375,678.7664794921875,61970300,0.0,0.0,0.0,0.0007311117128343536,9.038394925354561,675.888671875,672.4798782691262,59.605701485295164,2.6914806889718648,0.006929764041035957,0.013550773867653465,0.0,0.0,0.0,0.0,0.0,0.0,685.6900024414062,0.0018994838690575833,1
2025-12-05,685.469970703125,688.3900146484375,684.5800170898438,685.6900024414062,680.0557861328125,79241000,0.0,0.0,0.0,0.0018994838690575833,9.175749477047479,676.3530049641927,672.8920316995009,60.540140978991715,3.1578855373334136,0.003365556627501931,0.011969044462666334,0.0,0.0,0.0,0.0,0.0,0.0,683.6300048828125,-0.0030042694967975514,0
2025-12-08,686.5900268554688,686.6400146484375,681.5700073242188,683.6300048828125,678.0127563476562,55231500,0.0,0.0,0.0,-0.0030042694967975514,9.270699649622374,676.5656717936198,673.2242769777787,58.24096714722018,3.322984852175182,0.004939193636488204,0.01987141378277646,0.0,0.0,0.0,0.0,0.0,0.0,683.0399780273438,-0.0008630792259767261,0
2025-12-09,683.1500244140625,685.3900146484375,682.5900268554688,683.0399780273438,677.427490234375,58310100,0.0,0.0,0.0,-0.0008630792259767261,9.2082080953381,676.4923380533854,673.5255454793338,57.5666117995558,3.3673997245957707,0.0022155278059083905,0.017988893469510048,0.0,0.0,0.0,0.0,0.0,0.0,687.5700073242188,0.006632158354709983,1
2025-12-10,682.5599975585938,688.969970703125,681.3099975585938,687.5700073242188,681.92041015625,85671300,0.0,0.0,0.0,0.006632158354709983,9.228838706427474,676.5093383789062,673.9532467484821,61.2740679368368,3.725192634367204,0.005380971496817377,0.008995663390541253,0.0,0.0,0.0,0.0,0.0,0.0,689.1699829101562,0.0023270002601829542,1
2025-12-11,685.1400146484375,689.25,682.1699829101562,689.1699829101562,683.5072021484375,86173700,0.0,0.0,0.0,0.0023270002601829542,9.306596930738303,676.5686706542969,674.4131463536628,62.51964065041569,4.090695757033586,0.006984275280775609,0.009033649941663668,0.0,0.0,0.0,0.0,0.0,0.0,681.760009765625,-0.010752025375860397,0
2025-12-12,688.1699829101562,688.8800048828125,679.1699829101562,681.760009765625,676.1580810546875,113160300,0.0,0.0,0.0,-0.010752025375860397,9.33654130989666,676.6330037434896,674.6335652224533,53.87679219492484,3.7393320181683976,-0.005731442287022492,-0.00237056265271518,0.0,0.0,0.0,0.0,0.0,0.0,680.72998046875,-0.0015108385386657375,0
2025-12-15,685.739990234375,685.760009765625,679.25,680.72998046875,675.1365356445312,90811000,0.0,0.0,0.0,-0.0015108385386657375,9.313011100309783,676.5886698404948,674.8151678497774,52.78443683466371,3.339265988045554,-0.0042420964459563,0.012930781985491802,0.0,0.0,0.0,0.0,0.0,0.0,678.8699951171875,-0.0027323394075896568,0
2025-12-16,679.22998046875,681.0800170898438,674.97998046875,678.8699951171875,673.2918701171875,122030600,0.0,0.0,0.0,-0.0027323394075896568,9.23671586825755,676.4396687825521,674.9351212962383,50.782187098283515,2.839394728559114,-0.006105034909083096,0.010328460579307697,0.0,0.0,0.0,0.0,0.0,0.0,671.4000244140625,-0.011003536401451242,0
2025-12-17,679.8900146484375,680.4400024414062,671.2000122070312,671.4000244140625,665.8832397460938,110625200,0.0,0.0,0.0,-0.011003536401451242,9.280416824000511,676.311669921875,674.8312434009148,43.62500735670102,1.8195048283866981,-0.023517580374228575,0.008607931333865837,0.0,0.0,0.0,0.0,0.0,0.0,676.469970703125,0.007551304892321253,1
2025-12-18,677.5999755859375,680.739990234375,674.9000244140625,676.469970703125,670.9114990234375,108650100,0.0,0.0,0.0,0.007551304892321253,9.27739789164063,676.274668375651,674.8790838713454,48.89008549117765,1.4041508518420187,-0.018427982242353202,0.02483025267988137,0.0,0.0,0.0,0.0,0.0,0.0,680.5900268554688,0.0060905233502994705,1
2025-12-19,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,676.9923095703125,103599500,1.993,0.0,0.0,0.0060905233502994705,9.239263340161484,676.6173360188802,675.0447546653755,52.75186482804574,1.3913947985896584,-0.001716121352671407,0.02710414837890185,0.0,0.0,0.0,0.0,0.0,0.0,684.8300170898438,0.006229874178387496,1
2025-12-22,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,681.2098999023438,69556700,0.0,0.0,0.0,0.006229874178387496,9.293504697848554,677.0793375651042,675.3268783405886,56.40266953715023,1.7037772280021954,0.00602299992468458,0.04949961893366517,0.0,0.0,0.0,0.0,0.0,0.0,687.9600219726562,0.0045704843606495515,1
2025-12-23,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,684.3233032226562,64840000,0.0,0.0,0.0,0.0045704843606495515,9.473492111275288,677.2966715494791,675.6889413834735,58.92579002984217,2.1787920311223843,0.013389937573982102,0.04389783680517101,0.0,0.0,0.0,0.0,0.0,0.0,690.3800048828125,0.003517621421107009,1
2025-12-24,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,686.7305297851562,39445600,0.0,0.0,0.0,0.003517621421107009,9.719327889320715,677.5426717122396,676.1075477635434,60.814044417959664,2.7191721570994787,0.02826925793652446,0.032374837447674665,0.0,0.0,0.0,0.0,0.0,0.0,690.3099975585938,-0.0001014040437492536,0
2025-12-26,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,686.660888671875,41613300,0.0,0.0,0.0,-0.0001014040437492536,9.94263551421992,677.773671468099,676.5099564263525,60.72707041133371,3.1059745529319116,0.020459188810825424,0.022651147499242352,0.0,0.0,0.0,0.0,0.0,0.0,687.8499755859375,-0.003563648189011559,0
2025-12-29,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,684.2138671875,62559500,0.0,0.0,0.0,-0.003563648189011559,10.046699277608072,678.3006713867187,676.8295061785715,57.6092029630749,3.177388072612075,0.010667139458407693,0.012020337509115908,0.0,0.0,0.0,0.0,0.0,0.0,687.010009765625,-0.0012211468345215692,0
2025-12-30,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,683.3783569335938,47160700,0.0,0.0,0.0,-0.0012211468345215692,10.094101422172383,678.8033386230469,677.1148585367619,56.54174245480175,3.13012346478547,0.0031832609864927974,0.005297114443572504,0.0,0.0,0.0,0.0,0.0,0.0,681.9199829101562,-0.007408955885817803,0
2025-12-31,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,678.3152465820312,74144800,0.0,0.0,0.0,-0.007408955885817803,9.796660194642822,679.3450052897135,677.2488474904882,50.44220182558428,2.651379838105754,-0.008779636707930805,0.0024254536162613416,0.0,0.0,0.0,0.0,0.0,0.0,683.1699829101562,0.0018330596423725698,1
2026-01-02,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,679.55859375,89377200,0.0,0.0,0.0,0.0018330596423725698,9.114182034999224,680.1146708170573,677.4131272419452,51.81686905649756,2.3457957449737705,-0.01044355560946486,0.0024062822513823967,0.0,0.0,0.0,0.0,0.0,0.0,687.719970703125,0.006660110816910869,1
2026-01-05,686.5399780273438,689.4299926757812,686.3800048828125,687.719970703125,684.0845336914062,71927200,0.0,0.0,0.0,0.006660110816910869,8.590541326543864,680.9510030110677,677.6976911961235,56.54225874411922,2.442607282329618,-0.0037519764520705934,0.0056002514624464705,0.0,0.0,0.0,0.0,0.0,0.0,691.8099975585938,0.005947227112347964,1
2026-01-06,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,688.1529541015625,69273800,0.0,0.0,0.0,0.005947227112347964,6.945254131810815,682.2603352864584,678.0854716298908,60.310342715668845,2.81689074556823,0.005757101276747001,0.010841746301584854,0.0,0.0,0.0,0.0,0.0,0.0,689.5800170898438,-0.0032234001772446508,0
2026-01-07,692.1900024414062,693.9600219726562,689.3200073242188,689.5800170898438,685.9347534179688,75588300,0.0,0.0,0.0,-0.0032234001772446508,5.513871724925472,683.2786682128906,678.3998625790996,57.38862134342034,2.900141276289787,0.0037408586304230607,0.005673138932443367,0.0,0.0,0.0,0.0,0.0,0.0,689.510009765625,-0.00010152168346500012,0
2026-01-08,688.8200073242188,690.6199951171875,687.489990234375,689.510009765625,685.8651123046875,64019200,0.0,0.0,0.0,-0.00010152168346500012,4.893529538989959,683.9713358561198,678.7023750097998,57.294781090821054,2.9267313781848543,0.011130377530627067,0.008601150974671512,0.0,0.0,0.0,0.0,0.0,0.0,694.0700073242188,0.006613388484590255,1
2026-01-09,690.6300048828125,695.3099975585938,689.1799926757812,694.0700073242188,690.4010009765625,80125500,0.0,0.0,0.0,0.006613388484590255,4.9277982636708,684.6063354492187,679.1189840255108,61.68909976450097,3.2779715039656594,0.015955069289828483,0.016148438820126287,0.0,0.0,0.0,0.0,0.0,0.0,695.1599731445312,0.0015703975230316747,1
2026-01-12,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,691.4852294921875,63976000,0.0,0.0,0.0,0.0015703975230316747,5.197265301245594,685.1223347981771,679.5519986681002,62.677680570806515,3.6027526764517006,0.010818360318662235,0.011038826213275232,0.0,0.0,0.0,0.0,0.0,0.0,693.77001953125,-0.001999473023445053,0
2026-01-13,695.489990234375,696.0900268554688,691.3499755859375,693.77001953125,690.1026000976562,78309700,0.0,0.0,0.0,-0.001999473023445053,5.418758817347702,685.4683349609375,679.9342158126868,60.532563523108614,3.7052743589472357,0.002833179600718605,0.0066747489518756975,0.0,0.0,0.0,0.0,0.0,0.0,690.3599853515625,-0.004915222744839132,0
2026-01-14,691.0,691.719970703125,686.0399780273438,690.3599853515625,686.7106323242188,94676700,0.0,0.0,0.0,-0.004915222744839132,5.398076433874692,685.8046671549479,680.2133589903018,55.51289475218276,3.4713467470362502,0.0011310772388828383,0.012614373771928866,0.0,0.0,0.0,0.0,0.0,0.0,692.239990234375,0.0027232240029890775,1
2026-01-15,694.5700073242188,695.4500122070312,691.25,692.239990234375,688.5806884765625,77862000,0.0,0.0,0.0,0.0027232240029890775,5.459427337033599,686.1616658528645,680.5341022901619,57.60042339234903,3.3984825204125855,0.003959305057337659,0.016908333841414214,0.0,0.0,0.0,0.0,0.0,0.0,691.6599731445312,-0.0008378844014015341,0
2026-01-16,693.6599731445312,694.25,690.0999755859375,691.6599731445312,688.0037231445312,79289200,0.0,0.0,0.0,-0.0008378844014015341,5.531769168832472,686.420664469401,680.8296909072458,56.71618011965258,3.256396848279337,-0.0034723214578579187,0.01884009916381113,0.0,0.0,0.0,0.0,0.0,0.0,677.5800170898438,-0.020356759970762806,0
2026-01-20,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,673.9981689453125,111623300,0.0,0.0,0.0,-0.020356759970762806,5.753263758834455,686.1936645507812,680.7436752378188,40.473383844374496,1.984778851809324,-0.02528907982887052,0.009204635762673163,0.0,0.0,0.0,0.0,0.0,0.0,685.4000244140625,0.011541083159159804,1
2026-01-21,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,681.77685546875,127844500,0.0,0.0,0.0,0.011541083159159804,5.754382613819056,686.1839986165364,680.8664785689068,49.17879566062455,1.5896966314148813,-0.012064509681238067,0.013200961014803836,0.0,0.0,0.0,0.0,0.0,0.0,688.97998046875,0.005223163010167564,1
2026-01-22,689.8499755859375,691.1300048828125,686.9199829101562,688.97998046875,685.3379516601562,77112200,0.0,0.0,0.0,0.005223163010167564,5.755402902762837,686.3623311360677,681.0797050654966,52.596567994891814,1.5476236183012588,-0.0019989641811434256,0.01232747069780804,0.0,0.0,0.0,0.0,0.0,0.0,689.22998046875,0.00036285524556167736,1
2026-01-23,688.1500244140625,690.9600219726562,687.1599731445312,689.22998046875,685.5865478515625,63059600,0.0,0.0,0.0,0.00036285524556167736,5.743132008654585,686.5686645507812,681.29316359929,52.83510952691816,1.516966714941077,-0.004348217104021779,0.006424898542858326,0.0,0.0,0.0,0.0,0.0,0.0,692.72998046875,0.00507813081145958,1
2026-01-26,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,689.0680541992188,60473800,0.0,0.0,0.0,0.00507813081145958,5.850419992366897,686.740663655599,681.5916976087874,56.16113975583885,1.7548626827934868,0.0015470135120789763,0.0069334820974282785,0.0,0.0,0.0,0.0,0.0,0.0,695.489990234375,0.003984250492172103,1
2026-01-27,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,691.8134765625,55506100,0.0,0.0,0.0,0.003984250492172103,6.051254403007851,686.9513305664062,681.9533033874771,58.638186442745024,2.141421696656039,0.026432262895610847,0.007401699521164318,0.0,0.0,0.0,0.0,0.0,0.0,695.4199829101562,-0.0001006589961060067,0
2026-01-28,697.0499877929688,697.8400268554688,693.9400024414062,695.4199829101562,691.7438354492188,61172200,0.0,0.0,0.0,-0.0001006589961060067,6.160108450773436,687.4066630045573,682.3025694997107,58.54782082620534,2.414293026990549,0.014619139391860436,0.007402450159543994,0.0,0.0,0.0,0.0,0.0,0.0,694.0399780273438,-0.001984419367757506,0
2026-01-29,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,690.3711547851562,97486200,0.0,0.0,0.0,-0.001984419367757506,6.141938155781741,687.8503295898438,682.6060465426348,56.69311583731534,2.4904819358661143,0.007344186626658145,0.008999058895267531,0.0,0.0,0.0,0.0,0.0,0.0,691.969970703125,-0.002982547677011782,0
2026-01-30,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,688.3120727539062,101835100,0.0,0.0,0.0,-0.002982547677011782,5.943943450744156,688.2869954427083,682.8474279762028,53.93319759515966,2.3566637510205055,0.003975436809222188,0.00721963416397986,0.0,0.0,0.0,0.0,0.0,0.0,695.4099731445312,0.004971317523953855,1
2026-02-02,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,691.7339477539062,79286500,0.0,0.0,0.0,0.004971317523953855,5.155962561640156,689.0873270670573,683.1703142784959,57.62506807336255,2.4993800260140233,0.003868740708995677,0.01978236533970623,0.0,0.0,0.0,0.0,0.0,0.0,689.530029296875,-0.008455363130712823,0
2026-02-03,696.2100219726562,696.9600219726562,684.030029296875,689.530029296875,685.885009765625,107904600,0.0,0.0,0.0,-0.008455363130712823,4.572207447984523,689.5226623535157,683.3333070515661,50.21695095849253,2.1136564584492135,-0.008569441719055604,0.009309610412955083,0.0,0.0,0.0,0.0,0.0,0.0,686.1900024414062,-0.0048439179057576665,0
2026-02-04,690.3499755859375,691.4500122070312,681.760009765625,686.1900024414062,682.5626831054688,105204600,0.0,0.0,0.0,-0.0048439179057576665,4.301229448957458,689.7093282063802,683.406317514888,46.555690510828214,1.5209232423032972,-0.013272526955761088,-0.002224696572580953,0.0,0.0,0.0,0.0,0.0,0.0,677.6199951171875,-0.0124892628772314,0
2026-02-05,680.9400024414062,683.6900024414062,675.7899780273438,677.6199951171875,674.0379638671875,113610800,0.0,0.0,0.0,-0.0124892628772314,4.760209181434597,689.468994140625,683.2588334340401,38.749153527264326,0.3555513548745921,-0.023658554881559435,-0.020511415694313362,0.0,0.0,0.0,0.0,0.0,0.0,690.6199951171875,0.019184793975496328,1
2026-02-06,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,686.96923828125,89127600,0.0,0.0,0.0,0.019184793975496328,4.755904170001047,689.5576599121093,683.4459620584436,51.91960157405253,0.47549587207583954,-0.0019509164314829297,0.0015081324887178393,0.0,0.0,0.0,0.0,0.0,0.0,693.9500122070312,0.004821779145387506,1
2026-02-09,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,690.2816772460938,73885200,0.0,0.0,0.0,0.004821779145387506,4.82140266270227,689.67666015625,683.7122988520526,54.61187105407392,0.8296931292202316,-0.00209942479095937,0.0064393589339122315,0.0,0.0,0.0,0.0,0.0,0.0,692.1199951171875,-0.0026371021797716443,0
2026-02-10,694.9500122070312,696.5399780273438,691.6599731445312,692.1199951171875,688.4613037109375,65185700,0.0,0.0,0.0,-0.0026371021797716443,4.840886752156258,689.7369934082031,683.9249463399547,52.860121585674044,0.9517586411352568,0.0037561320178520763,-0.002809532448389329,0.0,0.0,0.0,0.0,0.0,0.0,691.9600219726562,-0.00023113498477123073,0
2026-02-11,696.3900146484375,697.1400146484375,689.1799926757812,691.9600219726562,688.3021850585938,76353900,0.0,0.0,0.0,-0.00023113498477123073,4.843799053662705,689.8739949544271,684.1276724265318,52.700981253827266,1.0237863709506883,0.008408778196593802,-0.004603186741894971,0.0,0.0,0.0,0.0,0.0,0.0,681.27001953125,-0.015448872914552103,0
2026-02-12,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,677.668701171875,118829000,0.0,0.0,0.0,-0.015448872914552103,5.068962422634206,689.6826619466145,684.0557453562126,43.31631182883779,0.21578754432982805,0.005386535876101606,-0.018017498087400385,0.0,0.0,0.0,0.0,0.0,0.0,681.75,0.0007045377823615695,1
2026-02-13,681.6900024414062,686.280029296875,677.52001953125,681.75,678.1461181640625,96267500,0.0,0.0,0.0,0.0007045377823615695,5.078025674640009,689.6769958496094,683.9978446940452,43.80022263156409,-0.3814300464766802,-0.0128435249194927,-0.012471732913630462,0.0,0.0,0.0,0.0,0.0,0.0,682.8499755859375,0.0016134588719287635,1
2026-02-17,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,679.2402954101562,81354700,0.0,0.0,0.0,0.0016134588719287635,5.092481180415116,689.666328938802,683.9690853351725,44.95988277529416,-0.7572414449940652,-0.01599544120734475,-0.013564681007894763,0.0,0.0,0.0,0.0,0.0,0.0,686.2899780273438,0.005037713354905549,1
2026-02-18,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,682.662109375,73570300,0.0,0.0,0.0,0.005037713354905549,5.117956371087192,689.618662516276,684.0271057991795,48.53637201818389,-0.7686348935778824,-0.008423419538481358,-0.007763923496647673,0.0,0.0,0.0,0.0,0.0,0.0,684.47998046875,-0.002637365569283623,0
2026-02-19,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,680.8616333007812,58649400,0.0,0.0,0.0,-0.002637365569283623,5.1842732251177415,689.3743286132812,684.0384029118999,46.81273615968206,-0.913189282258486,-0.010809933040035968,0.010183245085268355,0.0,0.0,0.0,0.0,0.0,0.0,689.4299926757812,0.007231785221302411,1
